                           x                ground state                 1st excited                 2nd excited
  -12.380952380952381        1.3954572580332797E-009   6.9065403827676258E-004   4.0415139937036978E-002
  -12.280701754385966        1.6606329674770614E-009   7.3189868949219557E-004   4.0962125770314051E-002
  -12.180451127819548        1.9761990477391404E-009   7.7554455929260656E-004   4.1494833141793690E-002
  -12.080200501253133        2.3517309212183747E-009   8.2173133338132973E-004   4.2012796662020263E-002
  -11.979949874686717        2.7986235546217260E-009   8.7060682305343336E-004   4.2515563571236661E-002
  -11.879699248120302        3.3304372055331839E-009   9.2232743679393112E-004   4.3002694112312986E-002
  -11.779448621553886        3.9633088647558786E-009   9.7705867912040883E-004   4.3473761890257867E-002
  -11.679197994987469        4.7164418766212877E-009   1.0349756782196372E-003   4.3928354217819314E-002
  -11.578947368421053        5.6126885908388584E-009   1.0962637440113168E-003   4.4366072446646691E-002
  -11.478696741854638        6.6792437212821806E-009   1.1611189583604420E-003   4.4786532283505237E-002
  -11.378446115288220        7.9484694449106730E-009   1.2297487992513647E-003   4.5189364091014921E-002
  -11.278195488721805        9.4588772695826443E-009   1.3023728008324385E-003   4.5574213172382486E-002
  -11.177944862155389        1.1256296453916549E-008   1.3792232513397409E-003   4.5940740039585946E-002
  -11.077694235588973        1.3395264419669101E-008   1.4605459310119561E-003   4.6288620664464590E-002
  -10.977443609022558        1.5940681328721752E-008   1.5466008922154694E-003   4.6617546712145783E-002
  -10.877192982456140        1.8969779006623278E-008   1.6376632841099510E-003   4.6927225756249809E-002
  -10.776942355889725        2.2574463925312843E-008   1.7340242242984956E-003   4.7217381475278784E-002
  -10.676691729323309        2.6864105297746952E-008   1.8359917200235925E-003   4.7487753829589481E-002
  -10.576441102756892        3.1968852829986104E-008   1.9438916415901101E-003   4.7738099218343308E-002
  -10.476190476190476        3.8043584730241344E-008   2.0580687508177592E-003   4.7968190615790947E-002
  -10.375939849624061        4.5272605675216841E-008   2.1788877874489060E-003   4.8177817686251206E-002
  -10.275689223057645        5.3875237159584101E-008   2.3067346165605079E-003   4.8366786877107090E-002
  -10.175438596491230        6.4112469691802492E-008   2.4420174401514156E-003   4.8534921489128663E-002
  -10.075187969924812        7.6294878466057926E-008   2.5851680761969920E-003   4.8682061723411288E-002
  -9.9749373433583965        9.0792042407744949E-008   2.7366433085787836E-003   4.8808064704187602E-002
  -9.8746867167919810        1.0804375201447160E-007   2.8969263114079690E-003   4.8912804476752669E-002
  -9.7744360902255636        1.2857334557027613E-007   3.0665281513631978E-003   4.8996171979714884E-002
  -9.6741854636591480        1.5300357773149004E-007   3.2459893717531399E-003   4.9058074990743834E-002
  -9.5739348370927324        1.8207550111102523E-007   3.4358816620915157E-003   4.9098438044997327E-002
  -9.4736842105263168        2.1667093263256268E-007   3.6368096170260335E-003   4.9117202325323288E-002
  -9.3734335839599012        2.5783918483177247E-007   3.8494125884965891E-003   4.9114325523369078E-002
  -9.2731829573934839        3.0682887120940897E-007   4.0743666349974620E-003   4.9089781670649611E-002
  -9.1729323308270683        3.6512574806633318E-007   4.3123865717831101E-003   4.9043560938639756E-002
  -9.0726817042606527        4.3449773757688378E-007   4.5642281257723084E-003   4.8975669406898292E-002
  -8.9724310776942353        5.1704849365340442E-007   4.8306901987680588E-003   4.8886128798246518E-002
  -8.8721804511278197        6.1528112991512636E-007   5.1126172424010990E-003   4.8774976179977753E-002
  -8.7719298245614041        7.3217403551032443E-007   5.4109017479157112E-003   4.8642263630077384E-002
  -8.6716791979949885        8.7127106880428987E-007   5.7264868535266905E-003   4.8488057867425542E-002
  -8.5714285714285730        1.0367888518997286E-006   6.0603690715693957E-003   4.8312439844956076E-002
  -8.4711779448621556        1.2337444034861190E-006   6.4136011370154724E-003   4.8115504304765591E-002
  -8.3709273182957400        1.4681069589034290E-006   6.7872949781114817E-003   4.7897359294189146E-002
  -8.2706766917293244        1.7469785526700847E-006   7.1826248088801611E-003   4.7658125641902735E-002
  -8.1704260651629070        2.0788088015351905E-006   7.6008303419747708E-003   4.7397936393179602E-002
  -8.0701754385964914        2.4736503508005476E-006   8.0432201188452082E-003   4.7116936203511643E-002
  -7.9699248120300759        2.9434626633257079E-006   8.5111749523182102E-003   4.6815280689928199E-002
  -7.8696741854636603        3.5024732749002763E-006   9.0061514744484844E-003   4.6493135739484305E-002
  -7.7694235588972447        4.1676073536625106E-006   9.5296857797982776E-003   4.6150676774582580E-002
  -7.6691729323308273        4.9589984347346879E-006   1.0083397151074583E-002   4.5788087975045980E-002
  -7.5689223057644117        5.9005956129936946E-006   1.0668991850193250E-002   4.5405561457117785E-002
  -7.4686716791979961        7.0208853362234957E-006   1.1288266953259409E-002   4.5003296409966149E-002
  -7.3684210526315788        8.3537493294941868E-006   1.1943114202513132E-002   4.4581498190677034E-002
  -7.2681704260651632        9.9394841956444564E-006   1.2635523841858839E-002   4.4140377379262977E-002
  -7.1679197994987476        1.1826012989277011E-005   1.3367588395009894E-002   4.3680148795848715E-002
  -7.0676691729323320        1.4070324685446475E-005   1.4141506336347066E-002   4.3201030482960000E-002
  -6.9674185463659164        1.6740184114833262E-005   1.4959585594096924E-002   4.2703242656750601E-002
  -6.8671679197994990        1.9916162796727732E-005   1.5824246813135951E-002   4.2187006632071949E-002
  -6.7669172932330834        2.3694050382212519E-005   1.6738026290339561E-002   4.1652543727576638E-002
  -6.6666666666666679        2.8187717370252204E-005   1.7703578478596427E-002   4.1100074158544803E-002
  -6.5664160401002505        3.3532512666829321E-005   1.8723677936041693E-002   4.0529815926897923E-002
  -6.4661654135338349        3.9889294755304729E-005   1.9801220574307967E-002   3.9941983719920825E-002
  -6.3659147869674193        4.7449213119868757E-005   2.0939224033206770E-002   3.9336787831663486E-002
  -6.2656641604010037        5.6439377556056622E-005   2.2140826978703572E-002   3.8714433123786737E-002
  -6.1654135338345881        6.7129577619618003E-005   2.3409287085788752E-002   3.8075118045940090E-002
  -6.0651629072681708        7.9840243284463682E-005   2.4747977427239321E-002   3.7419033739538671E-002
  -5.9649122807017552        9.4951871554400257E-005   2.6160380942645958E-002   3.6746363253227325E-002
  -5.8646616541353396        1.1291618303409835E-004   2.7650082608723477E-002   3.6057280903399630E-002
  -5.7644110275689222        1.3426931812610341E-004   2.9220758871076304E-002   3.5351951818971050E-002
  -5.6641604010025066        1.5964743547686988E-004   3.0876163828472487E-002   3.4630531716287501E-002
  -5.5639097744360910        1.8980513651381076E-004   3.2620111582533862E-002   3.3893166957676316E-002
  -5.4636591478696754        2.2563721042500302E-004   3.4456454077839135E-002   3.3139994955778490E-002
  -5.3634085213032598        2.6820427479703872E-004   3.6389053659153597E-002   3.2371144995597331E-002
  -5.2631578947368425        3.1876297940506085E-004   3.8421749463383559E-002   3.1586739557146637E-002
  -5.1629072681704269        3.7880154534159042E-004   4.0558316643726187E-002   3.0786896233839213E-002
  -5.0626566416040113        4.5008152963162102E-004   4.2802417292584917E-002   2.9971730355295226E-002
  -4.9624060150375939        5.3468683730039594E-004   4.5157541788938119E-002   2.9141358438107275E-002
  -4.8621553884711783        6.3508114869970859E-004   4.7626939146594459E-002   2.8295902604183056E-002
  -4.7619047619047628        7.5417508927056159E-004   5.0213534784838268E-002   2.7435496123484476E-002
  -4.6616541353383472        8.9540464039128398E-004   5.2919833986509013E-002   2.6560290255992967E-002
  -4.5614035087719316        1.0628224707613669E-003   5.5747809156593574E-002   2.5670462586177268E-002
  -4.4611528822055142        1.2612040532939029E-003   5.8698768855463643E-002   2.4766227061466178E-002
  -4.3609022556390986        1.4961706156378463E-003   6.1773206466547506E-002   2.3847845963366157E-002
  -4.2606516290726830        1.7743311428294883E-003   6.4970626284047914E-002   2.2915644054681539E-002
  -4.1604010025062657        2.1034457934705486E-003   6.8289344792672235E-002   2.1970025157136707E-002
  -4.0601503759398501        2.4926131859890730E-003   7.1726264984530386E-002   2.1011491418366088E-002
  -3.9598997493734345        2.9524840316651592E-003   7.5276621751690947E-002   2.0040665522914787E-002
  -3.8596491228070171        3.4955035001402270E-003   7.8933696748050744E-002   1.9058316084947739E-002
  -3.7593984962406033        4.1361844542777762E-003   8.2688501682164212E-002   1.8065386426307738E-002
  -3.6591478696741859        4.8914132248196627E-003   8.6529429845081385E-002   1.7063026886798362E-002
  -3.5588972431077721        5.7807888364816516E-003   9.0441876866692084E-002   1.6052630727484873E-002
  -3.4586466165413547        6.8269954539357082E-003   9.4407833314232845E-002   1.5035873564427253E-002
  -3.3583959899749374        8.0562061776405236E-003   9.8405453891065031E-002   1.4014756100654611E-002
  -3.2581453634085236        9.4985140551874653E-003  0.10240861076319389        1.2991649698202100E-002
  -3.1578947368421062        1.1188383134436189E-002  0.10638644203775988        1.1969344039059781E-002
  -3.0576441102756888        1.3165108405531607E-002  0.11030291073753057        1.0951095753144286E-002
  -2.9573934837092750        1.5473268386987767E-002  0.11411639483451037        9.9406764332766739E-003
  -2.8571428571428577        1.8163147737677753E-002  0.11777933506214709        8.9424179044191553E-003
  -2.7568922305764403        2.1291099476956468E-002  0.12123797429431739        7.9612519646017847E-003
  -2.6566416040100265        2.4919807077270970E-002  0.12443223013961568        7.0027410730610770E-003
  -2.5563909774436091        2.9118395858661120E-002  0.12729575079465430        6.0730956432638022E-003
  -2.4561403508771953        3.3962330910359093E-002  0.12975621268939852        5.1791727364205783E-003
  -2.3558897243107779        3.9533025553275626E-002  0.13173592636404896        4.3284500971500538E-003
  -2.2556390977443606        4.5917070795352129E-002  0.13315282337525550        3.5289687054160853E-003
  -2.1553884711779467        5.3204983361215881E-002  0.13392190054135214        2.7892364468290140E-003
  -2.0551378446115294        6.1489359216084435E-002  0.13395719684810115        2.1180852703320367E-003
  -1.9548872180451156        7.0862313124401971E-002  0.13317437085321346        1.5244744864917790E-003
  -1.8546365914786982        8.1412085360067402E-002  0.13149393018702260        1.0172338699161736E-003
  -1.7543859649122808        9.3218707476548021E-002  0.12884513737601999        6.0474219368663370E-004
  -1.6541353383458670       0.10634864378340086       0.12517057549768756        2.9453996804087621E-004
  -1.5538847117794496       0.12084836781616032       0.12043130143730335        9.2879671233628186E-005
  -1.4536340852130323       0.13673689738521064       0.11461244315380499        4.2227591029957267E-006
  -1.3533834586466185       0.15399740067910728       0.10772901146056259        3.0700196532599461E-005
  -1.2531328320802011       0.17256810066377173        9.9831599853709180E-002   1.7156194350192452E-004
  -1.1528822055137837       0.19233284430891132        9.1011544353072238E-002   4.2265026202357905E-004
  -1.0526315789473699       0.21311186194001994        8.1405019088615152E-002   7.7594108613365592E-004
 -0.95238095238095255       0.23465341055023467        7.1195465908736391E-002   1.2192058809804690E-003
 -0.85213032581453874       0.25662715819000725        6.0613714026196620E-002   1.7358519724099280E-003
 -0.75187969924812137       0.27862030418756484        4.9935156759855930E-002   2.3050006139026928E-003
 -0.65162907268170400       0.30013751696943908        3.9473434408317895E-002   2.9018574037503772E-003
 -0.55137844611529019       0.32060577999659168        2.9570239387589976E-002   3.4984176297656135E-003
 -0.45112781954887282       0.33938513954695976        2.0581119165124426E-002   4.0645288030266334E-003
 -0.35087719298245901       0.35578612302274104        1.2857500780975748E-002   4.5693040292890084E-003
 -0.25062656641604164       0.36909422974466749        6.7255807413451590E-003   4.9828441220408646E-003
 -0.15037593984962427       0.37860138860742659        2.4631833575069293E-003   5.2781860224241032E-003
  -5.0125313283210460E-002  0.38364364750374119        2.7614194781603788E-004   5.4333540749357170E-003
   5.0125313283206907E-002  0.38364364750372193        2.7614194781841494E-004   5.4333540749295691E-003
  0.15037593984962427       0.37860138860737574        2.4631833575140096E-003   5.2781860224060638E-003
  0.25062656641603809       0.36909422974459177        6.7255807413574330E-003   4.9828441220119727E-003
  0.35087719298245545       0.35578612302263574        1.2857500780992372E-002   4.5693040292505826E-003
  0.45112781954887282       0.33938513954682797        2.0581119165144025E-002   4.0645288029808012E-003
  0.55137844611528664       0.32060577999644235        2.9570239387612416E-002   3.4984176297149297E-003
  0.65162907268170400       0.30013751696928143        3.9473434408342362E-002   2.9018574036973428E-003
  0.75187969924811782       0.27862030418740868        4.9935156759882020E-002   2.3050006138499194E-003
  0.85213032581453518       0.25662715818985221        6.0613714026224813E-002   1.7358519723596844E-003
  0.95238095238095255       0.23465341055008312        7.1195465908767283E-002   1.2192058809349321E-003
   1.0526315789473664       0.21311186193987336        8.1405019088650318E-002   7.7594108609502015E-004
   1.1528822055137837       0.19233284430877237        9.1011544353111720E-002   4.2265026199364748E-004
   1.2531328320801975       0.17256810066364203        9.9831599853755740E-002   1.7156194348200171E-004
   1.3533834586466149       0.15399740067898668       0.10772901146061320        3.0700196523920449E-005
   1.4536340852130323       0.13673689738510383       0.11461244315386186        4.2227591062871037E-006
   1.5538847117794461       0.12084836781606668       0.12043130143736333        9.2879671249291072E-005
   1.6541353383458635       0.10634864378332004       0.12517057549775087        2.9453996806903668E-004
   1.7543859649122808        9.3218707476479215E-002  0.12884513737608622        6.0474219372712030E-004
   1.8546365914786946        8.1412085360009559E-002  0.13149393018708827        1.0172338699685267E-003
   1.9548872180451120        7.0862313124351969E-002  0.13317437085327782        1.5244744865555199E-003
   2.0551378446115294        6.1489359216041754E-002  0.13395719684816562        2.1180852704064234E-003
   2.1553884711779432        5.3204983361177891E-002  0.13392190054141620        2.7892364469130630E-003
   2.2556390977443606        4.5917070795318982E-002  0.13315282337531881        3.5289687055088553E-003
   2.3558897243107744        3.9533025553245768E-002  0.13173592636411166        4.3284500972502974E-003
   2.4561403508771917        3.3962330910332940E-002  0.12975621268946311        5.1791727365274468E-003
   2.5563909774436091        2.9118395858638166E-002  0.12729575079472022        6.0730956433761221E-003
   2.6566416040100229        2.4919807077251437E-002  0.12443223013968180        7.0027410731776530E-003
   2.7568922305764403        2.1291099476940033E-002  0.12123797429438578        7.9612519647215656E-003
   2.8571428571428541        1.8163147737663896E-002  0.11777933506221738        8.9424179045408062E-003
   2.9573934837092715        1.5473268386975913E-002  0.11411639483458320        9.9406764333996867E-003
   3.0576441102756888        1.3165108405521890E-002  0.11030291073760749        1.0951095753267857E-002
   3.1578947368421026        1.1188383134427772E-002  0.10638644203783874        1.1969344039182730E-002
   3.2581453634085200        9.4985140551805420E-003  0.10240861076327355        1.2991649698323064E-002
   3.3583959899749374        8.0562061776346099E-003   9.8405453891142317E-002   1.4014756100772187E-002
   3.4586466165413512        6.8269954539307409E-003   9.4407833314310075E-002   1.5035873564540978E-002
   3.5588972431077686        5.7807888364774474E-003   9.0441876866768314E-002   1.6052630727593577E-002
   3.6591478696741859        4.8914132248159903E-003   8.6529429845156394E-002   1.7063026886901450E-002
   3.7593984962405997        4.1361844542749061E-003   8.2688501682238000E-002   1.8065386426404040E-002
   3.8596491228070171        3.4955035001376818E-003   7.8933696748123866E-002   1.9058316085037781E-002
   3.9598997493734309        2.9524840316627944E-003   7.5276621751763723E-002   2.0040665522997190E-002
   4.0601503759398483        2.4926131859871756E-003   7.1726264984601246E-002   2.1011491418440671E-002
   4.1604010025062657        2.1034457934689423E-003   6.8289344792740847E-002   2.1970025157201669E-002
   4.2606516290726795        1.7743311428282916E-003   6.4970626284114125E-002   2.2915644054736607E-002
   4.3609022556390968        1.4961706156367679E-003   6.1773206466612267E-002   2.3847845963410802E-002
   4.4611528822055107        1.2612040532931285E-003   5.8698768855526828E-002   2.4766227061500615E-002
   4.5614035087719280        1.0628224707607339E-003   5.5747809156655399E-002   2.5670462586200010E-002
   4.6616541353383454        8.9540464039084954E-004   5.2919833986568313E-002   2.6560290256003604E-002
   4.7619047619047592        7.5417508927019610E-004   5.0213534784893946E-002   2.7435496123481864E-002
   4.8621553884711766        6.3508114869949739E-004   4.7626939146646848E-002   2.8295902604166211E-002
   4.9624060150375939        5.3468683730021520E-004   4.5157541788987676E-002   2.9141358438075447E-002
   5.0626566416040077        4.5008152963145275E-004   4.2802417292631373E-002   2.9971730355248465E-002
   5.1629072681704251        3.7880154534153555E-004   4.0558316643770291E-002   3.0786896233777190E-002
   5.2631578947368425        3.1876297940500832E-004   3.8421749463424006E-002   3.1586739557069733E-002
   5.3634085213032563        2.6820427479701145E-004   3.6389053659191664E-002   3.2371144995505724E-002
   5.4636591478696737        2.2563721042494062E-004   3.4456454077874489E-002   3.3139994955671673E-002
   5.5639097744360875        1.8980513651374218E-004   3.2620111582567959E-002   3.3893166957554094E-002
   5.6641604010025048        1.5964743547679111E-004   3.0876163828504645E-002   3.4630531716150194E-002
   5.7644110275689222        1.3426931812604765E-004   2.9220758871105975E-002   3.5351951818817111E-002
   5.8646616541353360        1.1291618303407775E-004   2.7650082608751111E-002   3.6057280903228878E-002
   5.9649122807017534        9.4951871554394782E-005   2.6160380942671979E-002   3.6746363253039011E-002
   6.0651629072681672        7.9840243284452921E-005   2.4747977427262507E-002   3.7419033739332662E-002
   6.1654135338345846        6.7129577619631624E-005   2.3409287085809374E-002   3.8075118045716345E-002
   6.2656641604010019        5.6439377556046926E-005   2.2140826978721672E-002   3.8714433123544306E-002
   6.3659147869674158        4.7449213119875161E-005   2.0939224033222528E-002   3.9336787831403063E-002
   6.4661654135338331        3.9889294755292159E-005   1.9801220574321841E-002   3.9941983719641645E-002
   6.5664160401002505        3.3532512666818615E-005   1.8723677936053063E-002   4.0529815926598864E-002
   6.6666666666666643        2.8187717370225044E-005   1.7703578478605379E-002   4.1100074158226724E-002
   6.7669172932330817        2.3694050382187087E-005   1.6738026290347218E-002   4.1652543727240185E-002
   6.8671679197994990        1.9916162796708674E-005   1.5824246813142116E-002   4.2187006631717254E-002
   6.9674185463659128        1.6740184114831263E-005   1.4959585594101585E-002   4.2703242656376768E-002
   7.0676691729323302        1.4070324685451452E-005   1.4141506336350106E-002   4.3201030482566821E-002
   7.1679197994987440        1.1826012989293648E-005   1.3367588395011700E-002   4.3680148795436809E-002
   7.2681704260651614        9.9394841956527132E-006   1.2635523841859753E-002   4.4140377378833293E-002
   7.3684210526315788        8.3537493294973530E-006   1.1943114202512994E-002   4.4581498190230689E-002
   7.4686716791979926        7.0208853362160910E-006   1.1288266953258358E-002   4.5003296409502749E-002
   7.5689223057644099        5.9005956129874376E-006   1.0668991850191330E-002   4.5405561456638037E-002
   7.6691729323308238        4.9589984347309000E-006   1.0083397151072791E-002   4.5788087974550057E-002
   7.7694235588972411        4.1676073536656345E-006   9.5296857797961803E-003   4.6150676774071919E-002
   7.8696741854636585        3.5024732749014656E-006   9.0061514744456568E-003   4.6493135738957490E-002
   7.9699248120300723        2.9434626633233002E-006   8.5111749523150201E-003   4.6815280689386569E-002
   8.0701754385964897        2.4736503507987049E-006   8.0432201188418186E-003   4.7116936202953909E-002
   8.1704260651629070        2.0788088015321954E-006   7.6008303419716058E-003   4.7397936392607407E-002
   8.2706766917293209        1.7469785526699879E-006   7.1826248088765485E-003   4.7658125641316725E-002
   8.3709273182957382        1.4681069589087469E-006   6.7872949781078570E-003   4.7897359293590049E-002
   8.4711779448621556        1.2337444034924452E-006   6.4136011370115736E-003   4.8115504304152880E-002
   8.5714285714285694        1.0367888519049243E-006   6.0603690715657311E-003   4.8312439844330521E-002
   8.6716791979949868        8.7127106880820803E-007   5.7264868535229748E-003   4.8488057866787462E-002
   8.7719298245614006        7.3217403551066208E-007   5.4109017479118523E-003   4.8642263629427009E-002
   8.8721804511278179        6.1528112991340370E-007   5.1126172423968655E-003   4.8774976179314186E-002
   8.9724310776942353        5.1704849365190115E-007   4.8306901987636161E-003   4.8886128797570171E-002
   9.0726817042606491        4.3449773757613924E-007   4.5642281257678233E-003   4.8975669406209517E-002
   9.1729323308270665        3.6512574806585128E-007   4.3123865717785096E-003   4.9043560937939837E-002
   9.2731829573934803        3.0682887120932454E-007   4.0743666349928936E-003   4.9089781669938597E-002
   9.3734335839598977        2.5783918483116843E-007   3.8494125884918312E-003   4.9114325522647689E-002
   9.4736842105263150        2.1667093263279292E-007   3.6368096170213151E-003   4.9117202324591949E-002
   9.5739348370927289        1.8207550111106408E-007   3.4358816620869408E-003   4.9098438044256593E-002
   9.6741854636591462        1.5300357773158645E-007   3.2459893717485758E-003   4.9058074989994087E-002
   9.7744360902255636        1.2857334557006496E-007   3.0665281513585509E-003   4.8996171978955373E-002
   9.8746867167919774        1.0804375201497426E-007   2.8969263114033621E-003   4.8912804475985915E-002
   9.9749373433583948        9.0792042407810382E-008   2.7366433085742295E-003   4.8808064703413763E-002
   10.075187969924812        7.6294878465901238E-008   2.5851680761926053E-003   4.8682061722631051E-002
   10.175438596491226        6.4112469691769326E-008   2.4420174401471486E-003   4.8534921488344741E-002
   10.275689223057643        5.3875237159625586E-008   2.3067346165564955E-003   4.8366786876319852E-002
   10.375939849624057        4.5272605675266055E-008   2.1788877874451525E-003   4.8177817685462108E-002
   10.476190476190474        3.8043584730320423E-008   2.0580687508143757E-003   4.7968190614999878E-002
